Date,Open,High,Low,Close,Volume
2025-01-21,96.01000213623047,97.94000244140625,95.55500030517578,97.5,1774100
2025-01-22,97.7699966430664,97.91999816894531,93.86000061035156,95.19999694824219,1698300
2025-01-23,95.16000366210938,97.08499908447266,94.63999938964844,97.04000091552734,1499900
2025-01-24,96.7699966430664,98.41999816894531,96.69200134277344,97.05000305175781,1498100
2025-01-27,97.36000061035156,99.58000183105469,97.19000244140625,99.55000305175781,1215000
2025-01-28,99.26000213623047,99.3499984741211,98.11000061035156,98.66000366210938,856200
2025-01-29,98.95999908447266,99.87999725341797,98.76000213623047,98.91000366210938,913500
2025-01-30,99.12000274658203,100.2300033569336,99.02999877929688,99.98999786376953,955200
2025-01-31,99.86000061035156,100.1500015258789,98.72000122070312,99.05000305175781,1573300
2025-02-03,97.79000091552734,100.16000366210938,96.62000274658203,99.62000274658203,1117500
2025-02-04,100.0999984741211,103.05500030517578,99.19999694824219,102.69999694824219,1978400
2025-02-05,102.69999694824219,104.94000244140625,102.52999877929688,104.80000305175781,1147400
2025-02-06,105.08999633789062,105.97000122070312,104.29000091552734,105.63999938964844,1261200
2025-02-07,105.26000213623047,105.97000122070312,102.91300201416016,104.43000030517578,1961000
2025-02-10,104.48999786376953,107.05999755859375,103.48999786376953,106.30000305175781,1517200
2025-02-11,105.79000091552734,107.29000091552734,105.37000274658203,106.97000122070312,1857600
2025-02-12,105.97000122070312,107.61000061035156,104.76699829101562,106.66999816894531,1557000
2025-02-13,107.13999938964844,108.0,105.88999938964844,106.94999694824219,1879400
2025-02-14,106.9800033569336,107.69999694824219,105.75,105.94999694824219,1294200
2025-02-18,106.26000213623047,107.30000305175781,104.73300170898438,105.19999694824219,1245200
2025-02-19,106.30999755859375,106.30999755859375,104.87000274658203,105.5,1452300
2025-02-20,104.0,104.91999816894531,102.36000061035156,103.5999984741211,1220000
2025-02-21,103.5999984741211,103.81500244140625,99.54000091552734,101.48999786376953,1653700
2025-02-24,101.45999908447266,103.80000305175781,100.8499984741211,103.25,1303200
2025-02-25,103.61000061035156,105.51000213623047,103.54000091552734,105.19000244140625,1635400
2025-02-26,104.7300033569336,105.94000244140625,100.30000305175781,100.31999969482422,2015200
2025-02-27,100.94999694824219,101.70999908447266,99.29000091552734,99.80999755859375,1799700
2025-02-28,99.97000122070312,101.30999755859375,99.23999786376953,101.26000213623047,1926600
2025-03-03,101.70999908447266,103.98999786376953,99.01000213623047,99.41000366210938,1750800
2025-03-04,98.23999786376953,102.81999969482422,97.63999938964844,101.08999633789062,2888200
2025-03-05,99.75,101.68000030517578,99.44000244140625,100.08999633789062,2482200
2025-03-06,103.11000061035156,113.80000305175781,101.82499694824219,112.33000183105469,5476200
2025-03-07,109.8499984741211,116.0,109.0,115.5,3677300
2025-03-10,114.68000030517578,118.4000015258789,114.625,115.37999725341797,3551800
2025-03-11,113.01000213623047,114.30999755859375,111.33000183105469,111.54000091552734,2360700
2025-03-12,111.70999908447266,111.94000244140625,107.98999786376953,108.55999755859375,2408900
2025-03-13,108.94999694824219,110.0,107.68000030517578,108.02999877929688,2065900
2025-03-14,107.81999969482422,109.55999755859375,106.45999908447266,109.06999969482422,2047500
2025-03-17,109.33000183105469,112.90499877929688,109.31999969482422,112.18000030517578,1426700
2025-03-18,111.55999755859375,112.2249984741211,110.4800033569336,110.5199966430664,1116200
2025-03-19,110.45999908447266,111.2770004272461,109.20999908447266,110.01000213623047,1439200
2025-03-20,109.54000091552734,110.22799682617188,108.41000366210938,108.62999725341797,1082500
2025-03-21,108.1500015258789,110.5,106.70999908447266,110.19000244140625,2649200
2025-03-24,109.8499984741211,111.16899871826172,108.75,110.76000213623047,1528100
2025-03-25,110.33999633789062,110.94999694824219,109.26000213623047,109.4800033569336,1586400
2025-03-26,109.87000274658203,111.05999755859375,109.51300048828125,110.48999786376953,1082400
2025-03-27,110.81999969482422,112.9800033569336,109.45999908447266,112.4800033569336,1636900
2025-03-28,112.02999877929688,113.2699966430664,110.77999877929688,111.91000366210938,1599500
2025-03-31,111.72000122070312,114.98999786376953,111.53500366210938,114.0999984741211,2308800
2025-04-01,114.48999786376953,116.19999694824219,113.76000213623047,114.87999725341797,2529600
2025-04-02,114.51000213623047,116.29000091552734,113.58999633789062,114.97000122070312,1266100
2025-04-03,112.56999969482422,118.98999786376953,112.55999755859375,118.48999786376953,3388300
2025-04-04,116.98999786376953,120.43000030517578,115.01000213623047,115.41000366210938,4218900
2025-04-07,112.43000030517578,117.0199966430664,110.5,114.52999877929688,3676300
2025-04-08,115.9000015258789,115.94999694824219,111.61000061035156,111.98999786376953,3252700
2025-04-09,111.0,117.3499984741211,111.0,113.0999984741211,4037000
2025-04-10,113.08999633789062,118.80999755859375,113.08999633789062,117.30000305175781,3202700
2025-04-11,117.43000030517578,117.91999816894531,114.76000213623047,117.36000061035156,2649100
2025-04-14,117.87000274658203,120.62999725341797,117.33999633789062,119.94000244140625,2199200
2025-04-15,119.73999786376953,121.0999984741211,118.73999786376953,118.76000213623047,1471100
2025-04-16,119.0,119.88600158691406,115.63999938964844,115.83000183105469,1596000
2025-04-17,115.5999984741211,119.27999877929688,115.56400299072266,118.44999694824219,1883800
2025-04-21,118.80999755859375,119.0,112.91000366210938,114.0199966430664,1994500
2025-04-22,114.18000030517578,115.5999984741211,113.0999984741211,115.05999755859375,2143300
2025-04-23,114.97000122070312,116.05000305175781,112.37000274658203,114.02999877929688,2337500
2025-04-24,113.56999969482422,113.91500091552734,111.69999694824219,112.45999908447266,1541200
2025-04-25,112.41000366210938,112.95500183105469,110.80999755859375,111.98999786376953,1438000
2025-04-28,112.48999786376953,115.11000061035156,112.48999786376953,115.04000091552734,2098800
2025-04-29,114.3499984741211,116.83999633789062,113.38999938964844,116.45999908447266,1296600
2025-04-30,117.38999938964844,117.9000015258789,115.69000244140625,117.55999755859375,1276500
